bond_sym_id,coupon_rate,issue_date,maturity_date,unsecured_indicator,junior_indicator,convertible_indicator,gvkey,industry
AIG.JBT,5.65,2008-03-27,20130315,0,0,0,3591,Banking
AIG.JBX,6.0,2008-04-10,20130415,0,0,0,3591,Banking
AIG.JCH,5.25,2008-05-22,20130515,0,0,0,3591,Banking
AIG.JCJ,8.25,2008-08-18,20180815,0,0,0,1487,Insurance
AIG.JCK,9.0,2008-09-11,20130915,0,0,0,3591,Banking
AIG.JCQ,8.25,2009-07-02,20180815,0,0,0,1487,Insurance
AIG.PAL,6.0,2007-12-20,20141215,0,0,0,3591,Banking
AIG.PAM,5.5,2007-12-20,20130115,0,0,0,3591,Banking
AIG.PBO,6.0,2008-04-03,20130415,0,0,0,3591,Banking
AIG.PCR,5.75,2008-05-30,20130515,0,0,0,3591,Banking
AIG.PDH,5.75,2008-06-05,20130615,0,0,0,3591,Banking
AIG.PDL,6.5,2008-06-12,20150615,0,0,0,3591,Banking
AIG.PDV,7.0,2008-06-19,20150715,0,0,0,3591,Banking
AIG.PED,6.75,2008-06-26,20130715,0,0,0,3591,Banking
AIG.PEE,7.25,2008-06-26,20150715,0,0,0,3591,Banking
AIG.PEL,7.25,2008-07-03,20150715,0,0,0,3591,Banking
AIG.PEM,6.75,2008-07-03,20130715,0,0,0,3591,Banking
AIG.PES,7.25,2008-07-10,20130715,0,0,0,3591,Banking
AIG.PEU,7.5,2008-07-10,20150715,0,0,0,3591,Banking
AIG.PMD,6.4,2010-12-03,20201215,0,0,0,1487,Insurance
AIG.PME,3.65,2010-12-03,20140115,0,0,0,1487,Insurance
AIN.GB,2.25,2006-03-13,20260315,0,0,0,14084,Textiles
AIQ.GG,8.0,2010-08-13,20161201,0,0,0,13657,Healthcare
AIR.GF,1.75,2006-02-01,20260201,0,0,0,1004,Wholesale
AIR.GG,1.625,2008-02-11,20140301,0,0,0,1004,Wholesale
AIR.GH,2.25,2008-02-11,20160301,0,0,0,1004,Wholesale
AKR.GB,3.75,2006-12-11,20261215,0,0,0,28323,Trading
ALB.GA,5.1,2005-01-20,20150201,0,0,0,29751,Chemicals
ALIM.GJ,8.125,2010-07-27,20161201,0,0,0,176247,Machinery
ALL.HX,5.55,2005-05-09,20350509,0,0,0,28349,Insurance
ALL.IF,5.95,2006-03-24,20360401,0,0,0,28349,Insurance
ALL.LA,6.2,2009-05-13,20140516,0,0,0,28349,Insurance
ALL.LB,7.45,2009-05-13,20190516,0,0,0,28349,Insurance
ALY.GB,9.0,2007-01-05,20140115,0,0,0,1308,Petroleum and Natural Gas
ALY.GD,8.5,2007-03-19,20170301,0,0,0,1308,Petroleum and Natural Gas
AM.GE,7.375,2006-05-24,20160601,0,0,0,1468,Printing and Publishing
AM.GF,7.375,2006-05-24,20160601,0,0,0,1468,Printing and Publishing
AM.GG,7.375,2009-02-24,20160601,0,0,0,1468,Printing and Publishing
AM.GH,7.375,2011-11-30,20211201,0,0,0,1468,Printing and Publishing
AMAT.GG,4.3,2011-06-08,20210615,0,0,0,1704,Machinery
AMAT.GH,5.85,2011-06-08,20410615,0,0,0,1704,Machinery
AMAT.GI,2.65,2011-06-08,20160615,0,0,0,1704,Machinery
AMD.AA,7.75,2011-01-06,20200801,0,0,0,1161,Electrical Equipment
AMD.GF,6.0,2007-04-27,20150501,0,0,0,1161,Electrical Equipment
AMD.GG,6.0,2007-04-27,20150501,0,0,0,1161,Electrical Equipment
AMD.GH,5.75,2007-08-14,20120815,0,0,0,1161,Electrical Equipment
AMD.GI,5.75,2007-08-14,20120815,0,0,0,1161,Electrical Equipment
AMD.GL,8.125,2010-07-29,20171215,0,0,0,1161,Electrical Equipment
AMG.GJ,3.95,2008-08-06,20380815,0,0,0,65886,Trading
AMGN.BZ,4.95,2010-09-16,20411001,0,0,0,1602,Pharmaceutical Products
AMGN.GI,4.85,2005-05-04,20141118,0,0,0,1602,Pharmaceutical Products
AMGN.GJ,0.0,2005-05-06,20320301,0,0,0,1602,Pharmaceutical Products
AMGN.GN,0.375,2006-02-17,20130201,0,0,0,1602,Pharmaceutical Products
AMGN.GP,5.85,2007-05-30,20170601,0,0,0,1602,Pharmaceutical Products
AMGN.GR,6.375,2008-02-19,20370601,0,0,0,1602,Pharmaceutical Products
AMGN.GS,5.85,2008-02-19,20170601,0,0,0,1602,Pharmaceutical Products
AMGN.GT,6.15,2008-05-23,20180601,0,0,0,1602,Pharmaceutical Products
AMGN.GU,6.9,2008-05-23,20380601,0,0,0,1602,Pharmaceutical Products
AMGN.GV,6.4,2009-01-16,20390201,0,0,0,1602,Pharmaceutical Products
AMGN.GW,5.7,2009-01-16,20190201,0,0,0,1602,Pharmaceutical Products
AMGN.GX,4.5,2010-03-12,20200315,0,0,0,1602,Pharmaceutical Products
AMGN.GY,5.75,2010-03-12,20400315,0,0,0,1602,Pharmaceutical Products
AMGN.GZ,3.45,2010-09-16,20201001,0,0,0,1602,Pharmaceutical Products
AMGN.HA,2.3,2011-06-30,20160615,0,0,0,1602,Pharmaceutical Products
AMGN.HB,5.65,2011-06-30,20420615,0,0,0,1602,Pharmaceutical Products
AMGN.HC,4.1,2011-06-30,20210615,0,0,0,1602,Pharmaceutical Products
AMGN.HD,2.5,2011-11-10,20161115,0,0,0,1602,Pharmaceutical Products
AMGN.HE,3.875,2011-11-10,20211115,0,0,0,1602,Pharmaceutical Products
AMGN.HF,1.875,2011-11-10,20141115,0,0,0,1602,Pharmaceutical Products
AMGN.HG,5.15,2011-11-10,20411115,0,0,0,1602,Pharmaceutical Products
AMIE.GB,3.75,2007-04-03,20270415,0,0,0,61121,Transportation
AMKR.AA,6.625,2011-10-27,20210601,0,0,0,110039,Electrical Equipment
AMKR.GN,9.25,2006-05-26,20160601,0,0,0,110039,Electrical Equipment
AMKR.NT,7.375,2010-11-22,20180501,0,0,0,110039,Electrical Equipment
AMLN.GF,3.0,2007-06-08,20140615,0,0,0,24843,Pharmaceutical Products
AMP.GB,5.65,2005-11-23,20151115,0,0,0,164708,Trading
AMP.GE,7.3,2009-06-08,20190628,0,0,0,164708,Trading
AMP.GF,5.3,2010-03-11,20200315,0,0,0,164708,Trading
AMR.UY,6.25,2009-09-28,20141015,0,0,0,1045,Transportation
AMT.GHB,4.5,2010-12-07,20180115,0,0,0,105365,Communication
AMT.GU,7.0,2009-02-04,20171015,0,0,0,105365,Communication
AMT.GW,7.25,2010-06-07,20190515,0,0,0,105365,Communication
AMT.GZ,4.625,2010-01-28,20150401,0,0,0,105365,Communication
AMT.HA,5.05,2010-08-16,20200901,0,0,0,105365,Communication
AMT.HB,5.9,2011-10-06,20211101,0,0,0,105365,Communication
AMTD.GC,4.15,2009-11-25,20141201,0,0,0,64552,Trading
AMTD.GD,2.95,2009-11-25,20121201,0,0,0,64552,Trading
AMTD.GE,5.6,2009-11-25,20191201,0,0,0,64552,Trading
AMX.GH,5.75,2005-01-14,20150115,0,0,0,142248,Communication
AMX.GI,6.375,2005-02-25,20350301,0,0,0,142248,Communication
AMX.GK,6.125,2007-10-30,20371115,0,0,0,142248,Communication
AMX.GL,5.625,2007-10-30,20171115,0,0,0,142248,Communication
AMX.GP,5.0,2010-03-30,20200330,0,0,0,142248,Communication
AMX.GV,6.125,2010-08-25,20400330,0,0,0,142248,Communication
AMX.GW,3.625,2010-08-25,20150330,0,0,0,142248,Communication
AMX.GX,5.0,2010-08-25,20191016,0,0,0,142248,Communication
AMX.GY,5.0,2010-08-25,20200330,0,0,0,142248,Communication
AMX.HB,5.75,2011-06-21,20150115,0,0,0,142248,Communication
AMX.HC,2.375,2011-09-08,20160908,0,0,0,142248,Communication
AN.GC,2.34025,2006-10-24,20130415,0,0,0,9063,Retail
AN.GE,7.0,2006-10-24,20140415,0,0,0,9063,Retail
ANPI.GD,4.16825,2007-05-14,20131201,0,0,0,66060,Medical Equipment
ANR.GA,2.375,2008-04-07,20150415,0,0,0,162448,Coal
ANR.GB,6.0,2011-06-01,20190601,0,0,0,162448,Coal
ANR.GC,6.25,2011-06-01,20210601,0,0,0,162448,Coal
AOC.AA,3.125,2011-05-27,20160527,0,0,0,3221,Insurance
AOC.GO,5.0,2010-09-10,20200930,0,0,0,3221,Insurance
AOC.GP,3.5,2010-09-10,20150930,0,0,0,3221,Insurance
AOC.GQ,6.25,2010-09-10,20400930,0,0,0,3221,Insurance
AOII.GL,10.0,2010-07-19,20160715,0,0,0,3937,Wholesale
AONE.AA,3.75,2011-04-06,20160415,0,1,0,180636,Electrical Equipment
APA.GM,5.625,2007-01-26,20170115,0,0,0,1678,Petroleum and Natural Gas
APA.GN,6.0,2007-01-26,20370115,0,0,0,1678,Petroleum and Natural Gas
APA.GO,5.25,2007-04-16,20130415,0,0,0,1678,Petroleum and Natural Gas
APA.GQ,6.0,2008-10-01,20130915,0,0,0,1678,Petroleum and Natural Gas
APA.GR,6.9,2008-10-01,20180915,0,0,0,1678,Petroleum and Natural Gas
APA.GS,5.1,2010-08-20,20400901,0,0,0,1678,Petroleum and Natural Gas
APA.GT,3.625,2010-12-03,20210201,0,0,0,1678,Petroleum and Natural Gas
APA.GU,5.25,2010-12-03,20420201,0,0,0,1678,Petroleum and Natural Gas
APC.HE,5.95,2006-09-19,20160915,0,0,0,11923,Petroleum and Natural Gas
APC.HF,6.45,2006-09-19,20360915,0,0,0,11923,Petroleum and Natural Gas
APC.HG,7.625,2009-03-05,20140315,0,0,0,11923,Petroleum and Natural Gas
APC.HH,8.7,2009-03-05,20190315,0,0,0,11923,Petroleum and Natural Gas
APC.HI,5.75,2009-06-12,20140615,0,0,0,11923,Petroleum and Natural Gas
APC.HJ,6.95,2009-06-12,20190615,0,0,0,11923,Petroleum and Natural Gas
APC.HK,7.95,2009-06-12,20390615,0,0,0,11923,Petroleum and Natural Gas
APC.HM,6.375,2010-08-12,20170915,0,0,0,11923,Petroleum and Natural Gas
APD.HA,4.375,2009-08-21,20190821,0,0,0,1209,Chemicals
APD.HB,2.0,2011-08-02,20160802,0,0,0,1209,Chemicals
APD.HC,3.0,2011-11-03,20211103,0,0,0,1209,Chemicals
APH.GC,4.75,2009-11-05,20141115,0,0,0,14282,Electrical Equipment
ARAY.AA,3.75,2011-08-01,20160801,0,0,0,176670,Medical Equipment
ARG.GH,4.5,2009-09-11,20140915,0,0,0,12950,Wholesale
ARG.GI,2.85,2010-03-15,20131001,0,0,0,12950,Wholesale
ARG.GJ,3.25,2010-09-30,20151001,0,0,0,12950,Wholesale
ARG.GK,2.95,2011-06-03,20160615,0,0,0,12950,Wholesale
ARII.GB,7.5,2007-05-04,20140301,0,0,0,165358,"Shipbuilding, Railroad Equipment"
ARM.GG,8.125,2006-03-14,20150915,0,0,0,65399,Automobiles and Trucks
ARM.GI,0.0,2006-03-07,20260301,0,0,0,65399,Automobiles and Trucks
ARM.GI,4.625,2006-03-07,20260301,0,0,0,65399,Automobiles and Trucks
ARM.GK,0.0,2007-02-08,20270215,0,0,1,65399,Automobiles and Trucks
ARM.GK,4.0,2007-02-08,20270215,0,0,1,65399,Automobiles and Trucks
ARM.GL,10.625,2010-03-03,20180315,0,0,0,65399,Automobiles and Trucks
ARP.AC,10.5,2011-06-27,20161215,0,0,0,162076,Business Services
ARRS.AA,2.0,2006-11-13,20261115,0,0,0,28853,Electrical Equipment
ARW.GK,6.0,2009-09-30,20200401,0,0,0,1773,Wholesale
ASCA.GE,9.25,2010-02-19,20140601,0,0,0,29143,Entertainment
ASCA.GH,7.5,2011-11-29,20210415,0,0,0,29143,Entertainment
ASH.JA,9.125,2010-05-27,20170601,0,0,0,1794,Chemicals
ATI.GD,9.375,2009-06-01,20190601,0,0,0,10405,Steelworks Etc
ATI.GE,4.25,2009-06-02,20140601,0,0,0,10405,Steelworks Etc
ATI.GF,5.95,2011-01-07,20210115,0,0,0,10405,Steelworks Etc
ATO.AA,5.5,2011-06-10,20410615,0,0,0,4383,Utilities
ATO.GJ,6.35,2007-06-14,20170615,0,0,0,4383,Utilities
ATO.GK,8.5,2009-03-26,20190315,0,0,0,4383,Utilities
ATPG.GE,11.875,2011-01-18,20150501,0,0,0,141982,Petroleum and Natural Gas
ATU.GE,6.875,2008-05-09,20170615,0,0,0,1706,Electrical Equipment
AVB.GQ,4.95,2005-03-09,20130315,0,0,0,29875,Trading
AVB.GS,5.75,2006-09-25,20160915,0,0,0,29875,Trading
AVB.GT,5.7,2009-09-11,20170315,0,0,0,29875,Trading
AVB.GU,6.1,2009-09-11,20200315,0,0,0,29875,Trading
AVB.GV,3.95,2010-11-17,20210115,0,0,0,29875,Trading
AVP.GJ,4.8,2008-03-03,20130301,0,0,0,1920,Consumer Goods
AVP.GK,5.75,2008-03-03,20180301,0,0,0,1920,Consumer Goods
AVT.GI,6.0,2005-08-19,20150901,0,0,0,1919,Wholesale
AVT.GJ,6.625,2006-09-12,20160915,0,0,0,1919,Wholesale
AVT.GK,5.875,2007-03-07,20140315,0,0,0,1919,Wholesale
AVT.GL,5.875,2010-06-22,20200615,0,0,0,1919,Wholesale
AVTR.AA,7.5,2011-02-04,20160215,0,0,0,1906,Construction
AVY.IG,5.375,2010-04-13,20200415,0,0,0,1913,Business Supplies
AVZ.GJ,5.375,2005-03-07,20141215,0,0,0,29804,Trading
AXE.GI,1.0,2007-02-16,20130215,0,0,0,6196,Wholesale
AXP.LD,5.5,2006-09-12,20160912,0,0,0,1447,Banking
AXP.LJ,6.15,2007-08-28,20170828,0,0,0,1447,Banking
AXP.LP,7.0,2008-03-19,20180319,0,0,0,1447,Banking
AXP.LQ,8.15,2008-03-19,20380319,0,0,0,1447,Banking
AXP.MS,7.25,2009-05-18,20140520,0,0,0,1447,Banking
AXP.MT,8.125,2009-05-18,20190520,0,0,0,1447,Banking
AZN.GD,5.9,2007-09-12,20170915,0,0,0,28272,Pharmaceutical Products
AZN.GE,6.45,2007-09-12,20370915,0,0,0,28272,Pharmaceutical Products
AZN.GF,5.4,2007-09-12,20120915,0,0,0,28272,Pharmaceutical Products
AZO.GG,6.95,2006-06-13,20160615,0,0,0,23809,Retail
AZO.GH,6.5,2008-08-04,20140115,0,0,0,23809,Retail
AZO.GI,7.125,2008-08-04,20180801,0,0,0,23809,Retail
AZO.GJ,5.75,2009-07-02,20150115,0,0,0,23809,Retail
B.GB,3.75,2005-08-01,20250801,0,1,1,2049,Construction Materials
BA.GBT,5.0,2009-03-13,20140315,0,0,0,2285,Aircraft
BA.GBU,6.0,2009-03-13,20190315,0,0,0,2285,Aircraft
BA.GBV,6.875,2009-03-13,20390315,0,0,0,2285,Aircraft
BA.GBY,4.875,2009-07-28,20200215,0,0,0,2285,Aircraft
BA.GBZ,3.5,2009-07-28,20150215,0,0,0,2285,Aircraft
BA.GCA,5.875,2009-07-28,20400215,0,0,0,2285,Aircraft
BA.GCD,1.875,2009-11-20,20121120,0,0,0,2285,Aircraft
BA.GCE,3.75,2009-11-20,20161120,0,0,0,2285,Aircraft
BAC.GMI,4.75,2005-07-26,20150801,0,0,0,7647,Banking
BAC.GUK,5.625,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.5458,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.58075,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.8836,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.93335,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.49,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GUL,0.5128,2006-10-26,20161014,0,0,0,7647,Banking
BAC.GWX,5.49,2007-05-24,20190315,1,1,0,7647,Banking
BAC.GWY,5.42,2007-05-24,20170315,1,1,0,7647,Banking
BAC.HAP,6.0,2007-08-23,20170901,0,0,0,7647,Banking
BAC.HAT,0.96785,2007-09-11,20120911,0,0,0,7647,Banking
BAC.HAU,6.5,2007-09-11,20370915,1,1,0,7647,Banking
BAC.HAV,5.375,2007-09-11,20120911,0,0,0,7647,Banking
BAC.HBM,5.75,2007-12-04,20171201,0,0,0,7647,Banking
BAC.HMZ,6.05,2006-05-16,20160516,1,1,0,7267,Trading
BAM.GA,5.8,2007-04-25,20170425,0,0,0,2369,Real Estate
BAS.GB,7.125,2006-10-12,20160415,0,0,0,137024,Petroleum and Natural Gas
BAS.GD,11.625,2009-11-19,20140801,0,0,0,137024,Petroleum and Natural Gas
BAS.GH,7.75,2011-11-11,20190215,0,0,0,137024,Petroleum and Natural Gas
BAX.GP,5.9,2006-08-08,20160901,0,0,0,2086,Pharmaceutical Products
BAX.GQ,6.25,2007-12-07,20371201,0,0,0,2086,Pharmaceutical Products
BAX.GR,5.375,2008-05-22,20180601,0,0,0,2086,Pharmaceutical Products
BAX.GS,4.0,2009-02-26,20140301,0,0,0,2086,Pharmaceutical Products
BAX.GT,4.5,2009-08-20,20190815,0,0,0,2086,Pharmaceutical Products
BAX.GU,1.8,2010-03-09,20130315,0,0,0,2086,Pharmaceutical Products
BAX.GW,1.85,2011-12-19,20170115,0,0,0,2086,Pharmaceutical Products
BBBB.GA,3.25,2007-06-20,20270701,0,0,0,264386,Business Services
BBG.GA,5.0,2008-03-12,20280315,0,0,1,162459,Petroleum and Natural Gas
BBG.GB,9.875,2009-07-08,20160715,0,0,0,162459,Petroleum and Natural Gas
BBG.GC,7.625,2011-09-27,20191001,0,0,0,162459,Petroleum and Natural Gas
BBT.GO,4.9,2005-07-08,20170630,1,1,0,11856,Banking
BBY.GG,7.0,2009-01-14,20130715,0,0,0,2184,Retail
BBY.GH,3.75,2011-03-11,20160315,0,0,0,2184,Retail
BBY.GI,5.5,2011-03-11,20210315,0,0,0,2184,Retail
BC.GF,10.25,2008-08-15,20130815,0,0,0,2444,Machinery
BCM.HT,1.45,2010-09-14,20130913,0,0,0,15581,Banking
BCM.HU,2.35,2010-12-13,20151211,0,0,0,15581,Banking
BCR.GB,2.875,2010-12-20,20160115,0,0,0,2044,Medical Equipment
BCR.GC,4.4,2010-12-20,20210115,0,0,0,2044,Medical Equipment
BDK.GH,4.75,2005-03-04,20141101,0,0,0,2255,Machinery
BDK.GI,5.75,2006-11-16,20161115,0,0,0,2255,Machinery
BDK.GJ,8.95,2009-04-03,20140415,0,0,0,2255,Machinery
BDX.AA,3.25,2010-11-12,20201112,0,0,0,2111,Medical Equipment
BDX.GI,5.0,2009-05-15,20190515,0,0,0,2111,Medical Equipment
BDX.GJ,6.0,2009-05-15,20390515,0,0,0,2111,Medical Equipment
BDX.GK,1.75,2011-11-08,20161108,0,0,0,2111,Medical Equipment
BDX.GL,3.125,2011-11-08,20211108,0,0,0,2111,Medical Equipment
BEC.GI,2.5,2006-12-15,20361215,0,0,0,15106,Measuring and Control Equipment
BEC.GJ,7.0,2009-05-21,20190601,0,0,0,15106,Measuring and Control Equipment
BEC.GK,6.0,2009-05-21,20150601,0,0,0,15106,Measuring and Control Equipment
BEN.GD,2.0,2010-05-20,20130520,0,0,0,4885,Trading
BEN.GE,3.125,2010-05-20,20150520,0,0,0,4885,Trading
BEN.GF,4.625,2010-05-20,20200520,0,0,0,4885,Trading
BEXP.AC,8.75,2011-04-06,20181001,0,0,0,64741,Petroleum and Natural Gas
BEXP.AF,6.875,2011-09-26,20190601,0,0,0,64741,Petroleum and Natural Gas
BEXP.GB,9.625,2006-10-20,20140501,0,0,0,64741,Petroleum and Natural Gas
BFB.GI,5.0,2009-01-09,20140201,0,0,0,2435,Beer  &&  Liquor
BFB.GJ,2.5,2010-12-16,20160115,0,0,0,2435,Beer  &&  Liquor
BGC.GC,0.875,2006-11-15,20131115,0,0,0,25405,Steelworks Etc
BGC.GF,2.6302,2007-07-26,20150401,0,0,0,25405,Steelworks Etc
BGC.GG,7.125,2007-07-26,20170401,0,0,0,25405,Steelworks Etc
BGC.GI,1.0,2007-10-02,20121015,0,0,0,25405,Steelworks Etc
BGC.GJ,4.5,2009-12-18,20291115,1,1,1,25405,Steelworks Etc
BGF.GL,7.625,2010-01-25,20180115,0,0,0,158743,Food Products
BGG.GE,6.875,2010-12-20,20201215,0,0,0,2393,Machinery
BHI.GI,6.5,2008-10-28,20131115,0,0,0,1976,Machinery
BHI.GJ,7.5,2008-10-28,20181115,0,0,0,1976,Machinery
BHI.GK,5.125,2010-08-24,20400915,0,0,0,1976,Machinery
BID.GD,3.125,2008-06-17,20130615,0,0,0,14412,Business Services
BID.GE,7.75,2009-04-30,20150615,0,0,0,14412,Business Services
BIIB.GA,6.0,2008-03-04,20130301,0,0,0,24468,Pharmaceutical Products
BIIB.GB,6.875,2008-03-04,20180301,0,0,0,24468,Pharmaceutical Products
BIOB.GE,6.125,2005-05-31,20141215,0,1,0,2220,Measuring and Control Equipment
BIOB.GH,4.875,2010-12-09,20201215,0,0,0,2220,Measuring and Control Equipment
BIOS.AC,10.25,2010-08-12,20151001,0,0,0,63490,Retail
BJS.GG,6.0,2008-05-19,20180601,0,0,0,22794,Petroleum and Natural Gas
BKD.AA,2.75,2011-06-14,20180615,0,0,1,164652,Healthcare
BKH.GE,9.0,2009-05-14,20140515,0,0,0,2259,Utilities
BKH.GF,5.875,2010-07-16,20200715,0,0,0,2259,Utilities
BLC.GF,6.75,2006-05-26,20130530,0,0,0,2150,Communication
BLC.GN,8.0,2009-11-16,20161115,0,0,0,2150,Communication
BLCT.GA,8.625,2007-01-31,20170215,0,0,0,1981,Electrical Equipment
BLK.GF,2.25,2009-12-10,20121210,0,0,0,124434,Trading
BLK.GG,5.0,2009-12-10,20191210,0,0,0,124434,Trading
BLK.GH,3.5,2009-12-10,20141210,0,0,0,124434,Trading
BLK.GJ,4.25,2011-05-24,20210524,0,0,0,124434,Trading
BLL.GG,6.625,2006-03-27,20180315,0,0,0,1988,Shipping Containers
BLL.GH,7.125,2009-08-20,20160901,0,0,0,1988,Shipping Containers
BLL.GI,7.375,2009-08-20,20190901,0,0,0,1988,Shipping Containers
BLL.GJ,6.75,2010-03-22,20200915,0,0,0,1988,Shipping Containers
BLL.GK,5.75,2010-11-18,20210515,0,0,0,1988,Shipping Containers
BMC.GA,7.25,2008-06-04,20180601,0,0,0,14650,Business Services
BMS.GE,5.65,2009-07-27,20140801,0,0,0,2154,Business Supplies
BMS.GF,6.8,2009-07-27,20190801,0,0,0,2154,Business Supplies
BMS.GG,4.5,2011-10-04,20211015,0,0,0,2154,Business Supplies
BMY.GL,5.875,2006-11-20,20361115,0,0,0,2403,Pharmaceutical Products
BMY.GM,5.45,2008-05-01,20180501,0,0,0,2403,Pharmaceutical Products
BMY.GN,6.125,2008-05-01,20380501,0,0,0,2403,Pharmaceutical Products
BNI.MD,5.75,2008-03-14,20180315,0,0,0,2490,Transportation
BNI.ME,7.0,2008-12-03,20140201,0,0,0,2490,Transportation
BNI.MG,4.7,2009-09-24,20191001,0,0,0,2490,Transportation
BNS.AA,2.9,2011-03-29,20160329,0,0,0,15582,Banking
BNS.GH,3.4,2010-01-22,20150122,0,0,0,15582,Banking
BNS.GI,2.25,2010-01-22,20130122,0,0,0,15582,Banking
BNS.GK,2.375,2010-06-17,20131217,0,0,0,15582,Banking
BNS.GN,2.05,2010-10-07,20151007,0,0,0,15582,Banking
BNS.GS,4.375,2011-01-13,20210113,0,0,0,15582,Banking
BOL.GM,9.875,2009-03-19,20151101,0,0,0,2085,Pharmaceutical Products
BPL.AA,4.875,2011-01-13,20210201,0,0,0,13526,Transportation
BPL.GG,5.125,2005-06-30,20170701,0,0,0,13526,Transportation
BPL.GH,6.05,2008-01-11,20180115,0,0,0,13526,Transportation
BPL.GI,5.5,2009-08-18,20190815,0,0,0,13526,Transportation
BPZ.AB,6.5,2010-02-08,20150301,0,0,1,162909,Petroleum and Natural Gas
BR.GS,6.125,2007-05-29,20170601,0,0,0,176928,Computers
BRCD.GG,6.625,2010-09-27,20180115,0,0,0,120774,Computers
BRCD.GK,6.875,2010-09-27,20200115,0,0,0,120774,Computers
BRCM.AE,1.5,2011-09-28,20131101,0,0,0,66708,Electrical Equipment
BRCM.AF,2.375,2011-09-28,20151101,0,0,0,66708,Electrical Equipment
BRE.GJ,4.125,2006-08-15,20260815,0,0,0,2025,Trading
BRE.GK,5.5,2007-03-13,20170315,0,0,0,2025,Trading
BRE.GL,5.2,2010-09-22,20210315,0,0,0,2025,Trading
BRKA.JX,2.125,2010-02-11,20130211,0,0,0,2176,
BRKA.JY,3.2,2010-02-11,20150211,0,0,0,2176,
BRKA.KF,2.2,2011-08-15,20160815,0,0,0,2176,
BRKA.KG,3.75,2011-08-15,20210815,0,0,0,2176,
BRS.GB,7.5,2008-03-03,20170915,0,0,0,8092,Transportation
BRS.GC,3.0,2008-06-17,20380615,0,0,0,8092,Transportation
BRY.GC,10.25,2009-05-27,20140601,0,0,0,13431,Petroleum and Natural Gas
BRY.GD,6.75,2010-11-01,20201101,0,0,0,13431,Petroleum and Natural Gas
BSX.GE,7.0,2005-11-17,20351115,0,0,0,25279,Medical Equipment
BSX.GF,6.25,2005-11-17,20151115,0,0,0,25279,Medical Equipment
BSX.GG,6.4,2006-06-09,20160615,0,0,0,25279,Medical Equipment
BSX.GI,4.5,2009-12-14,20150115,0,0,0,25279,Medical Equipment
BSX.GJ,7.375,2009-12-14,20400115,0,0,0,25279,Medical Equipment
BSX.GK,6.0,2009-12-14,20200115,0,0,0,25279,Medical Equipment
BTU.GF,7.375,2006-10-12,20161101,0,0,0,142460,Coal
BTU.GG,7.875,2006-10-12,20261101,0,0,0,142460,Coal
BUD.HL,5.75,2006-03-10,20360401,0,0,0,1663,Beer  &&  Liquor
BUD.HM,5.6,2007-02-09,20170301,0,0,0,1663,Beer  &&  Liquor
BUD.HN,6.45,2007-08-24,20370901,0,0,0,1663,Beer  &&  Liquor
BUD.HO,5.5,2007-11-30,20180115,0,0,0,1663,Beer  &&  Liquor
BWA.GE,5.75,2006-11-01,20161101,0,0,0,28742,Automobiles and Trucks
BWA.GG,4.625,2010-09-16,20200915,0,0,0,28742,Automobiles and Trucks
BWS.GF,7.125,2011-09-06,20190515,0,0,0,2436,Apparel
BXP.AA,4.125,2010-11-18,20210515,0,0,0,64925,Trading
BXP.GH,3.75,2006-04-06,20360515,0,0,0,64925,Trading
BXP.GJ,2.875,2007-02-06,20370215,0,0,0,64925,Trading
BXP.GL,5.875,2009-10-09,20191015,0,0,0,64925,Trading
BXP.GN,3.7,2011-11-10,20181115,0,0,0,64925,Trading
BYD.GN,9.125,2011-10-18,20181201,0,0,0,29011,Entertainment
BZH.GK,6.875,2005-10-26,20150715,0,0,0,29755,Construction
BZH.GN,8.125,2006-09-21,20160615,0,0,0,29755,Construction
BZH.GQ,12.0,2010-03-09,20171015,0,0,0,29755,Construction
BZH.GR,9.125,2010-05-20,20180615,0,0,0,29755,Construction
BZH.GU,9.125,2011-07-19,20190515,0,0,0,29755,Construction
C.AGT,5.375,2010-08-09,20200809,0,0,0,3243,Banking
C.AKF,3.953,2011-06-15,20160615,0,0,0,3243,Banking
C.ALY,4.5,2011-11-01,20220114,0,0,0,3243,Banking
C.GOR,6.375,2009-08-12,20140812,0,0,0,3243,Banking
C.GOS,5.5,2009-09-24,20141015,0,0,0,3243,Banking
C.HEF,5.0,2005-01-11,20140915,0,1,0,3243,Banking
C.HEJ,4.7,2005-05-31,20150529,0,0,0,3243,Banking
C.HEM,5.3,2005-12-08,20160107,0,0,0,3243,Banking
C.HEN,16.11392,2005-12-21,20221011,0,0,0,3243,Banking
C.HET,0.5512,2006-06-09,20160609,1,1,0,3243,Banking
C.HET,0.603,2006-06-09,20160609,1,1,0,3243,Banking
C.HET,0.747,2006-06-09,20160609,1,1,0,3243,Banking
C.HET,0.9061,2006-06-09,20160609,1,1,0,3243,Banking
C.HET,0.5056,2006-06-09,20160609,1,1,0,3243,Banking
C.HEU,5.85,2006-06-28,20130702,0,0,0,3243,Banking
