bond_sym_id	coupon_rate	issue_date	maturity_date	unsecured_indicator	junior_indicator	convertible_indicator
JEF.GK	3.875	20101109	20151109	0	0	0
JEF.GL	5.125	20110413	20180413	0	0	0
JNJ.GH	6.73	20020701	20231115	0	0	0
JNJ.GJ	6.95	20020701	20290901	0	0	0
JNJ.GN	5.15	20070816	20120815	1	0	0
JNJ.GO	5.55	20070816	20170815	1	0	0
JNJ.GP	5.95	20070816	20370815	1	0	0
JNJ.GQ	5.15	20080623	20180715	1	0	0
JNJ.GR	5.85	20080623	20380715	1	0	0
JNJ.GS	2.95	20100817	20200901	1	0	0
JNJ.GT	4.5	20100817	20400901	1	0	0
JNJ.GW	2.15	20110520	20160515	0	0	0
JNJ.GX	4.85	20110520	20410515	0	0	0
JNJ.GY	1.2	20110520	20140515	0	0	0
JNJ.GZ	3.55	20110520	20210515	0	0	0
JNJ.HA	.7	20110520	20130515	0	0	0
JNPR.AA	5.95	20110303	20410315	0	0	0
JNPR.AB	4.6	20110303	20210315	0	0	0
JNPR.GD	3.1	20110303	20160315	0	0	0
JOYG.GF	6	20070206	20161115	0	0	0
JOYG.GG	6.625	20070206	20361115	0	0	0
JOYG.GH	5.125	20111012	20211015	0	0	0
JP.GE	4.75	20040610	20140130	0	0	0
JPM.AAE	3.45	20110224	20160301	0	0	0
JPM.ABS	4.625	20110510	20210510	0	0	0
JPM.AZM	5.6	20110721	20410715	0	0	0
JPM.GAX	4.75	20050225	20150301	0	0	0
JPM.GFD	1.4395	20050824	20150901	0	1	0
JPM.GGH	5.15	20051004	20151001	1	1	0
JPM.HGH	6.125	20070627	20170627	1	1	0
JPM.HNN	4.25	20101021	20201015	0	0	0
JPM.HNO	5.5	20101021	20401015	0	0	0
JPM.JBN	5.375	20071001	20121001	0	0	0
JPM.JPF	6	20071220	20180115	0	0	0
JPM.KPG	4.75	20080428	20130501	0	0	0
JPM.KRR	6.4	20080522	20380515	0	0	0
JPM.LVC	6.3	20090423	20190423	1	0	0
JPM.LVL	4.65	20090518	20140601	0	0	0
JPM.MRN	3.7	20090918	20150120	0	0	0
JPM.MXL	4.95	20100325	20200325	0	0	0
JPM.NAN	4.4	20100722	20200722	0	0	0
JPM.QDN	3.4	20100624	20150624	0	0	0
JPM.QP	5.75	20021125	20130102	0	1	0
JPM.QZZ	2.6	20101118	20160115	0	0	0
JPM.RM	5.25	20030424	20150501	0	1	0
JPM.SCH	3.15	20110629	20160705	0	0	0
JPM.SEM	4.35	20110810	20210815	0	0	0
JPM.VJ	4.875	20040309	20140315	0	1	0
JPM.YQ	5.125	20040915	20140915	0	1	0
JRCC.GF	4.5	20091120	20151201	0	0	0
JRCC.GG	7.875	20111013	20190401	0	0	0
JWN.GB	6.95	20020701	20280315	0	0	0
JWN.GC	7	20071203	20380115	0	0	0
JWN.GD	6.25	20071203	20180115	0	0	0
JWN.GF	6.75	20090526	20140601	0	0	0
JWN.GH	4	20111011	20211015	0	0	0
K.AA	4	20101213	20201215	0	0	0
K.GG	7.45	20020701	20310401	0	0	0
K.GI	5.125	20071203	20121203	0	0	0
K.GJ	4.25	20080306	20130306	0	0	0
K.GK	4.45	20090521	20160530	0	0	0
K.GL	4.15	20091119	20191115	0	0	0
K.GM	3.25	20110519	20180521	0	0	0
K.GN	1.875	20111117	20161117	0	0	0
KBH.GK	5.75	20040616	20140201	0	0	0
KBH.GM	5.875	20041215	20150115	0	0	0
KBH.GN	6.25	20050602	20150615	0	0	0
KBH.GO	7.25	20060403	20180615	0	0	0
KBH.GP	9.1	20090730	20170915	0	0	0
KEG.GH	8.375	20080929	20141201	0	0	0
KEG.GI	6.75	20110304	20210301	0	0	0
KEM.GB	2.25	20061101	20261115	0	0	1
KEM.GF	10.5	20110113	20180501	0	0	0
KEP.GG	6	20020701	20261201	0	0	0
KEP.GH	7	20020701	20270201	0	0	0
KFT.GE	6.5	20020701	20311101	0	0	0
KFT.GJ	5.25	20030925	20131001	0	0	0
KFT.GO	6	20070813	20130211	0	0	0
KFT.GP	7	20070813	20370811	0	0	0
KFT.GQ	6.5	20070813	20170811	0	0	0
KFT.GR	6.125	20071212	20180201	0	0	0
KFT.GS	6.875	20071212	20380201	0	0	0
KFT.GT	6.125	20080522	20180823	0	0	0
KFT.GU	6.875	20080522	20390126	0	0	0
KFT.GV	6.75	20081219	20140219	0	0	0
KFT.GW	4.125	20100208	20160209	0	0	0
KFT.GX	5.375	20100208	20200210	0	0	0
KFT.GY	2.625	20100208	20130508	0	0	0
KFT.GZ	6.5	20100208	20400209	0	0	0
KG.GE	1.25	20060329	20260401	0	0	0
KGC.GB	1.75	20080129	20280315	0	0	0
KGC3871484	6.875	20120517	20410901	0	0	0
KIM.GU	5.98	20020730	20120730	0	0	0
KIM.GV	6	20021125	20121130	0	0	0
KIM.GZ	5.19	20031001	20131001	1	0	0
KIM.HC	4.904	20050218	20150218	0	0	0
KIM.HD	4.82	20050606	20140601	0	0	0
KIM.HE	5.584	20051121	20151123	0	0	0
KIM.HH	5.783	20060315	20160315	0	0	0
KIM.HI	5.7	20070426	20170501	0	0	0
KIM.HJ	6.875	20090924	20191001	0	0	0
KIM.HK	4.3	20100903	20180201	0	0	0
KLAC.GA	6.9	20080502	20180501	0	0	0
KMB.AA	5.3	20110203	20410301	0	0	0
KMB.AB	3.875	20110203	20210301	0	0	0
KMB.GD	6.375	20020701	20280101	0	0	0
KMB.GE	6.25	20020701	20180715	0	0	0
KMB.GO	5	20030805	20130815	0	0	0
KMB.GQ	4.875	20050811	20150815	0	0	0
KMB.GT	6.125	20070730	20170801	0	0	0
KMB.GU	6.625	20070730	20370801	0	0	0
KMB.GV	7.5	20081104	20181101	0	0	0
KMG.GE	7.125	20020701	20271015	0	0	0
KMG.GJ	7.875	20020701	20310915	1	0	0
KMG.GN	6.95	20040701	20240701	0	0	0
KMI.GO	6.5	20021118	20120901	0	0	0
KMI.GP	5.15	20050315	20150301	0	0	0
KMP.GF	7.4	20020701	20310315	0	0	0
KMP.GH	7.75	20020701	20320315	0	0	0
KMP.GM	7.3	20021118	20330815	0	0	0
KMP.GN	5	20031121	20131215	0	0	0
KMP.GO	5.125	20041112	20141115	0	0	0
KMP.GP	5.8	20050315	20350315	0	0	0
KMP.GQ	6	20070130	20170201	0	0	0
KMP.GR	6.5	20070130	20370201	0	0	0
KMP.GS	6.95	20070621	20380115	0	0	0
KMP.GT	5.85	20070828	20120915	0	0	0
KMP.GY	5.95	20080212	20180215	0	0	0
KMP.HC	9	20081219	20190201	0	0	0
KMP.HD	5.625	20090514	20150215	0	0	0
KMP.HE	6.85	20090514	20200215	0	0	0
KMP.HF	6.5	20090916	20390901	0	0	0
KMP.HG	5.8	20090916	20210301	0	0	0
KMP.HN	5.3	20100519	20200915	0	0	0
KMP.HO	6.55	20100519	20400915	0	0	0
KMP.HP	6.375	20110304	20410301	0	0	0
KMP.HQ	3.5	20110304	20160301	0	0	0
KMP.HR	4.15	20110817	20220301	0	0	0
KMP.HS	5.625	20110817	20410901	0	0	0
KND.AC	8.25	20111110	20190601	0	0	0
KNDL.GA	3.375	20070716	20120715	0	0	0
KO.GE	5.35	20071101	20171115	0	0	0
KO.GJ	3.625	20090306	20140315	0	0	0
KO.GK	4.875	20090306	20190315	0	0	0
KO.GL	.75	20101115	20131115	0	0	0
KO.GM	1.5	20101115	20151115	0	0	0
KO.GO	3.15	20101115	20201115	0	0	0
KO.GT	1.8	20111213	20160901	0	0	0
KO.GU	3.3	20111213	20210901	0	0	0
KOF.GD	4.625	20100909	20200215	0	0	0
KPN.GF	8.375	20020701	20301001	0	0	0
KR.GE	7	20020701	20180501	0	0	0
KR.GG	6.8	20020701	20181215	0	0	0
KR.GI	7.7	20020701	20290601	0	0	0
KR.GK	8	20020701	20290915	0	0	0
KR.GN	7.5	20020701	20310401	0	0	0
KR.JS	5.5	20030128	20130201	0	0	0
KR.JU	4.95	20041220	20150115	0	0	0
KR.JV	6.4	20070815	20170815	0	0	0
KR.JW	6.15	20080116	20200115	0	0	0
KR.SX	6.9	20080327	20380415	0	0	0
KR.SY	5	20080327	20130415	0	0	0
KR.SZ	7.5	20081125	20140115	0	0	0
KR.TA	3.9	20091001	20151001	0	0	0
KR.TB	5.4	20100713	20400715	0	0	0
KRC.GE	5	20101103	20151103	0	0	0
KRI.GG	4.625	20041104	20141101	0	0	0
KRI.GH	5.75	20050819	20170901	0	0	0
KSE.HM	8	20020701	20301115	0	0	0
KSE.IF	4.65	20030404	20130401	0	0	0
KSE.IG	5.875	20030404	20330401	0	0	0
KSE.IJ	5.803	20050331	20350401	0	0	0
KSS.GC	7.25	20020701	20290601	0	0	0
KSS.GG	6	20021121	20330115	0	0	0
KSS.GH	6.25	20070928	20171215	0	0	0
KSS.GI	6.875	20070928	20371215	0	0	0
KSS.GJ	4	20111017	20211101	0	0	0
KTOS.AC	10	20100811	20170601	0	0	0
KV.GB	2.5	20030516	20330516	0	1	0
KV.GD	12	20110926	20150315	0	0	0
KWD.GD	0	20040622	20340615	0	0	0
KWK.GD	8.25	20080627	20150801	0	0	0
L.GQ	5.7	20030505	20130515	0	0	0
LABS.GB	3.5	20040625	20340615	0	1	0
LABS.GC	3.5	20040625	20340615	0	0	0
LAF.GC	6.875	20020701	20130715	0	0	0
LAF.GE	6.5	20060718	20160715	0	0	0
LAF.GF	7.125	20060718	20360715	0	0	0
LAVA.GE	6	20090911	20140515	0	0	0
LBTY.GB	4.5	20091118	20161115	0	0	0
LCRY.GB	4	20061012	20261015	0	0	0
LDK.AB	4.75	20080415	20130415	0	0	0
LDK.AC	4.75	20101229	20130415	0	0	0
LEA.GP	7.875	20100326	20180315	0	0	0
LEA.GQ	8.125	20100326	20200315	0	0	0
LEAP.GB	4.5	20080625	20140715	0	0	0
LEG.GQ	4.7	20030321	20130401	0	0	0
LEG.GR	4.4	20030624	20180701	0	0	0
LEG.GS	4.65	20041112	20141115	0	0	0
LEG.GT	5	20050812	20150815	0	0	0
LEN.GF	5.95	20030205	20130301	0	0	0
LEN.GI	5.5	20050304	20140901	0	0	0
LEN.GM	5.6	20050428	20150531	0	0	0
LEN.GO	5.6	20051125	20150531	0	0	0
LEN.GT	6.5	20061002	20160415	0	0	0
LEN.GV	12.25	20090924	20170601	0	0	0
LEN.GZ	6.95	20100907	20180601	0	0	0
LEVI.GN	8.875	20060707	20160401	0	0	0
LEVI.GR	7.625	20100802	20200515	0	0	0
LH.GD	5.5	20030328	20130201	0	0	0
LH.GE	5.625	20051214	20151215	0	0	0
LH.GF	0	20061023	20210911	1	1	1
LH.GG	3.125	20101119	20160515	0	0	0
LH.GH	4.625	20101119	20201115	0	0	0
LIFE.AA	4.4	20100219	20150301	0	0	0
LIFE.AB	3.375	20100219	20130301	0	0	0
LIFE.AC	6	20100219	20200301	0	0	0
LIFE.AD	3.5	20101214	20160115	0	0	0
LIFE.AE	5	20101214	20210115	0	0	0
LII.GB	4.9	20100506	20170515	0	0	0
LINE.GB	9.875	20090619	20180701	0	0	0
LLL.AA	4.95	20110207	20210215	0	0	0
LLL.GV	4.75	20100521	20200715	0	0	0
LLL.GW	5.2	20100507	20191015	0	0	0
LLTC.GC	3	20070424	20270501	0	0	0
LLTC.GD	3.125	20070424	20270501	0	0	1
LLY.GE	7.125	20020701	20250601	1	0	0
LLY.GF	6.57	20020701	20160101	1	0	0
LLY.GG	6.77	20020701	20360101	1	0	0
LLY.GM	4.5	20030317	20180315	0	0	0
LLY.GV	5.5	20070314	20270315	0	0	0
LLY.GW	5.55	20070314	20370315	0	0	0
LLY.GX	5.2	20070314	20170315	0	0	0
LLY.HW	5.95	20090306	20371115	0	0	0
LLY.HY	4.2	20090306	20140306	0	0	0
LMT.GL	7.2	20020701	20360501	0	0	0
LMT.GM	7.65	20020701	20160501	0	0	0
LMT.GN	7.75	20020701	20260501	0	0	0
LMT.GQ	8.5	20020701	20291201	0	0	0
LMT.HH	6.15	20061218	20360901	0	0	0
LMT.HI	4.121	20080314	20130314	0	0	0
LMT.HJ	5.5	20091118	20391115	0	0	0
LMT.HK	4.25	20091118	20191115	0	0	0
LMT.HM	5.72	20110728	20400601	0	0	0
LMT.HN	4.85	20110909	20410915	0	0	0
LMT.HO	2.125	20110909	20160915	0	0	0
LMT.HP	3.35	20110909	20210915	0	0	0
LNC.GF	7	20020701	20180315	0	0	0
LNC.GI	4.75	20040202	20140215	0	0	0
LNC.GK	6.15	20060406	20360407	0	0	0
LNC.GO	5.65	20070827	20120827	0	0	0
LNC.GP	6.3	20071009	20371009	0	0	0
LNC.GQ	8.75	20090622	20190701	0	0	0
LNC.GR	6.25	20091211	20200215	0	0	0
LNC.GS	4.3	20100618	20150615	0	0	0
LNC.GU	4.85	20110624	20210624	0	0	0
LNG.GB	2.25	20050727	20120801	0	0	0
LNR.GH	7.625	20031106	20130715	0	1	0
LNT.HG	4	20091002	20141015	0	0	0
LNY.GB	7.5	20050610	20141215	0	0	0
LNY.GC	9.5	20071023	20141215	0	0	0
LNY.GG	11.625	20100524	20151201	0	0	0
LOW.GB	6.875	20020701	20280215	0	0	0
LOW.GC	6.5	20020701	20290315	0	0	0
LOW.HA	5	20051006	20151015	0	0	0
LOW.HB	5.5	20051006	20351015	0	0	0
LOW.HC	5.4	20061010	20161015	0	0	0
LOW.HD	5.8	20061010	20361015	0	0	0
LOW.HE	6.1	20070911	20170915	0	0	0
LOW.HF	5.6	20070911	20120915	0	0	0
LOW.HG	6.65	20070911	20370915	0	0	0
LOW.HH	4.625	20100415	20200415	0	0	0
LOW.HI	5.8	20100415	20400415	0	0	0
LOW.HK	2.125	20101122	20160415	0	0	0
LOW.HL	3.75	20101122	20210415	0	0	0
LOW.HM	5.125	20111123	20411115	0	0	0
LOW.HO	3.8	20111123	20211115	0	0	0
LPNT.GH	6.625	20110628	20201001	0	0	0
LPS.GB	8.125	20081009	20160701	0	0	0
LTD.AA	6.625	20110325	20210401	0	0	0
LTD.GC	6.125	20021203	20121201	0	0	0
LTD.GE	6.95	20030603	20330301	0	0	0
LTD.GF	5.25	20041026	20141101	0	0	0
LTD.GG	6.9	20070717	20170715	0	0	0
LTD.GH	7.6	20070717	20370715	0	0	0
LTD.GJ	8.5	20100129	20190615	0	0	0
LTR.GF	5.25	20040311	20160315	0	0	0
LTR.GG	6	20050127	20350201	0	0	0
LUK.GB	7.75	20020701	20130815	0	0	0
LUK.GH	7	20031229	20130815	0	0	0
LUK.GO	7.125	20070904	20170315	0	0	0
LUK.GP	8.125	20070925	20150915	0	0	0
LUV.GG	7.375	20020701	20270301	0	0	0
LUV.GS	5.25	20040917	20141001	0	0	0
LUV.GT	5.125	20050214	20170301	0	0	0
LUV.GU	5.75	20061214	20161215	0	0	0
LVLT.HE	15	20081215	20130115	0	0	0
LVLT.HG	7	20091015	20150315	0	0	0
LVLT.HS	11.875	20111005	20190201	0	0	0
LVS.GB	6.375	20050721	20150215	0	0	0
LXU.GC	5.5	20070628	20120701	0	1	0
LYV.AB	2.875	20070716	20270715	0	0	0
LZ.GD	5.5	20040928	20141001	0	0	0
LZ.GF	8.875	20090127	20190201	0	0	0
MANT.AC	7.25	20100818	20180415	0	0	0
MAR.GQ	6.2	20060614	20160615	0	0	0
MAR.GR	6.375	20070625	20170615	0	0	0
MAR.GS	5.625	20071019	20130215	0	0	0
MAS.GE	7.75	20020701	20290801	0	0	0
MAS.GH	0	20020701	20310720	0	1	1
MAS.GI	6.5	20020820	20320815	0	0	0
MAS.GK	5.875	20020701	20120715	0	0	0
MAS.GM	0	20041223	20310720	0	0	1
MAS.GN	4.8	20050610	20150615	0	0	0
MAS.GO	6.125	20061003	20161003	0	0	0
MAS.GQ	5.85	20070314	20170315	0	0	0
MAS.GR	7.125	20100310	20200315	0	0	0
MAT.AA	6.2	20100928	20401001	0	0	0
MAT.GQ	7.25	20020701	20120709	1	0	0
MAT.GZ	6.61	20020701	20131118	0	0	0
MAT.HA	6.57	20020701	20131118	0	0	0
MAT.HD	5.625	20080307	20130315	0	0	0
MAT.HE	4.35	20100928	20201001	0	0	0
MAT.HF	2.5	20111108	20161101	0	0	0
MAT.HG	5.45	20111108	20411101	0	0	0
MBG.GK	6.1	20030321	20330321	0	1	0
MBI.GC	7.15	20020701	20270715	0	0	0
MBI.GD	7	20020701	20251215	0	0	0
MBI.GE	6.625	20020701	20281001	0	0	0
MBI.GF	6.4	20020822	20220815	0	0	0
MBI.HF	5.7	20041124	20341201	0	0	0
MCD.GG	6.375	20020701	20280108	0	0	0
MCK.GL	6	20110228	20410301	0	0	0
MCK.GM	3.25	20110228	20160301	0	0	0
MCK.GN	4.75	20110228	20210301	0	0	0
MCO.AA	5.5	20100819	20200901	0	0	0
MDAS.AC	8	20111111	20181115	0	0	0
MDC.GB	7	20021203	20121201	0	0	0
MDC.GC	5.5	20030519	20130515	0	0	0
MDC.GF	5.625	20100115	20200201	0	0	0
MDCA.GF	11	20101029	20161101	0	0	0
MDT.AA	2.625	20110315	20160315	0	0	0
MDT.AB	4.125	20110315	20210315	0	0	0
MDT.GG	4.75	20060210	20150915	0	0	0
MDT.GK	1.625	20060418	20130415	0	0	0
MDT.GL	4.5	20090312	20140315	0	0	0
MDT.GM	6.5	20090312	20390315	0	0	0
MDT.GN	5.6	20090312	20190315	0	0	0
MDT.GQ	3	20100316	20150315	0	0	0
MEG.AA	11.75	20100726	20170215	0	0	0
MEOH.GC	6	20050803	20150815	0	0	0
MEOH.GD	8.75	20020701	20120815	0	0	0
MERC.GB	9.25	20050214	20130215	0	0	0
MESA.GB	0	20030616	20230616	0	0	1
MESA.GD	0	20040210	20240210	0	0	1
MET.GL	6.5	20021210	20321215	0	0	0
MET.GM	5.375	20021210	20121215	0	0	0
MET.GU	5	20031124	20131124	0	0	0
MET.GY	5.5	20040603	20140615	0	0	0
MET.GZ	6.375	20040603	20340615	0	0	0
MET.HL	5.7	20050623	20350615	0	0	0
MET.HM	5	20050623	20150615	0	0	0
MET.II	6.817	20080815	20180815	0	0	0
MET.IJ	7.717	20090217	20190215	0	0	0
MET.IN	6.75	20090529	20160601	0	0	0
MET.JC	2.375	20100806	20140206	0	0	0
MET.JD	4.75	20100806	20210208	0	0	0
MET.JE	5.875	20100806	20410206	0	0	0
MF.AB	1.875	20110211	20160201	0	0	0
MF.AC	3.375	20110802	20180801	0	0	0
MF.AD	8.25	20110808	20160808	0	0	0
MFC.AA	3.4	20100917	20150917	0	0	0
MFC.AB	4.9	20100917	20200917	0	0	0
MFN.GC	4.5	20101103	20151215	0	0	0
MGG.GN	5.875	20040227	20140227	0	0	0
MGG.GR	6.75	20041130	20120901	0	0	0
MGG.GT	6.625	20050620	20150715	0	0	0
MGG.GV	6.625	20051213	20150715	0	0	0
MGG.GW	6.75	20060405	20130401	0	0	0
MGG.GX	6.875	20060405	20160401	0	0	0
MGG.GY	6.875	20060830	20160401	0	0	0
MGG.GZ	6.75	20060830	20130401	0	0	0
MGG.HA	7.625	20061221	20170115	0	0	0
MGG.HB	7.5	20070517	20160601	0	0	0
MGG.HF	10.375	20100622	20140515	0	0	0
MGG.HT	13	20091029	20131115	0	0	0
MGG.HY	11.125	20100622	20171115	0	0	0
MHK.GF	6.125	20060117	20160115	0	0	0
MHO.AC	8.625	20110610	20181115	0	0	0
MHP.GA	5.375	20071102	20121115	0	0	0
MHP.GB	6.55	20071102	20371115	0	0	0
MHP.GC	5.9	20071102	20171115	0	0	0
MHS.GA	7.25	20030812	20130815	0	0	0
MHS.GB	7.125	20080318	20180315	0	0	0
MHS.GC	6.125	20080318	20130315	0	0	0
MHS.GD	2.75	20100910	20150915	0	0	0
MHS.GE	4.125	20100910	20200915	0	0	0
MIL.GD	3.75	20060613	20260601	0	0	0
MINI.GB	9.5	20031222	20130701	0	0	0
MINI.GD	6.875	20070820	20150501	0	0	0
MINI.GG	7.875	20110617	20201201	0	0	0
MJN.AA	4.9	20100706	20191101	0	0	0
MJN.AH	5.9	20100706	20391101	0	0	0
MJN.AI	3.5	20100706	20141101	0	0	0
MKC.GL	5.2	20051206	20151215	0	0	0
MKC.GN	5.75	20071207	20171215	0	0	0
MKC.GO	5.25	20080903	20130901	0	0	0
MKC.GP	3.9	20110708	20210715	0	0	0
MKL.GH	6.8	20030225	20130215	0	0	0
MKL.GI	7.35	20040813	20340815	0	0	0
MKL.GJ	7.125	20090922	20190930	0	0	0
MKL.GK	5.35	20110601	20210601	0	0	0
MLM.GA	7	20020701	20251201	0	0	0
MLM.GF	6.25	20070430	20370501	0	0	0
MLM.GG	6.6	20080421	20180415	0	0	0
MMC.GE	4.85	20030219	20130215	0	0	0
MMC.GG	5.875	20030730	20330801	0	0	0
MMC.GK	5.375	20040714	20140715	0	0	0
MMC.GM	5.75	20050916	20150915	0	0	0
MMC.GN	9.25	20090323	20190415	0	0	0
MMC.GO	4.8	20110715	20210715	0	0	0
MMM.GT	1.375	20110929	20160929	0	0	0
MMP.GA	6.45	20040525	20140601	0	0	0
MMP.GB	5.65	20041015	20161015	0	0	0
MMP.GD	6.4	20070419	20370501	0	0	0
MMP.GE	6.4	20080714	20180715	0	0	0
MMP.GF	6.55	20090626	20190715	0	0	0
MMR.GE	11.875	20071114	20141115	0	0	0
MMR.GF	4	20101230	20171230	0	0	0
MMR.GH	5.25	20111006	20121006	0	0	0
MNI.GD	11.5	20100830	20170215	0	0	0
MNKD.AB	5.75	20100824	20150815	0	0	0
MNKD.GA	3.75	20061212	20131215	0	0	0
MNTG.AA	12.625	20100318	20140715	0	0	0
MO.GV	7	20031104	20131104	0	0	0
MO.HA	9.95	20081110	20381110	0	0	0
MO.HB	8.5	20081110	20131110	0	0	0
MO.HC	9.7	20081110	20181110	0	0	0
MO.HF	9.25	20090206	20190806	0	0	0
MO.HG	7.75	20090206	20140206	0	0	0
MO.HH	10.2	20090206	20390206	0	0	0
MO.HJ	4.125	20100611	20150911	0	0	0
MO.HK	4.75	20110505	20210505	0	0	0
MOH.GA	3.75	20071011	20141001	0	0	0
MON.GA	7.375	20020814	20120815	0	0	0
MON.GE	5.5	20050715	20350730	0	0	0
MON.GF	5.5	20050825	20250815	0	0	0
MON.GG	5.5	20060210	20250815	0	0	0
MON.GH	5.875	20080415	20380415	0	0	0
MON.GI	5.125	20080415	20180415	0	0	0
MOS.GC	3.75	20111024	20211115	0	0	0
MOS.GD	4.875	20111024	20411115	0	0	0
MRGE.AC	11.75	20101102	20150501	0	0	0
MRK.GA	6.3	20020701	20260101	0	0	0
MRK.GB	6.4	20020701	20280301	0	0	0
MRK.GC	5.95	20020701	20281201	0	0	0
MRK.GU	4.75	20050217	20150301	0	0	0
MRK.GV	5.75	20061114	20361115	0	0	0
MRK.GW	4.375	20030218	20130215	0	0	0
MRK.GX	3.875	20101210	20210115	0	0	0
MRNY.GC	7.5	20061109	20130415	0	0	0
MRNY.GD	8	20070430	20170515	0	0	0
MRNY.GE	11.75	20090610	20160630	0	0	0
MRO.AE	5.9	20080317	20180315	0	0	0
MRO.AF	7.5	20090217	20190215	0	0	0
MRO.AG	6.5	20090217	20140215	0	0	0
MRO.AI	3.5	20111114	20160301	0	0	0
MRO.AJ	5.125	20111114	20210301	0	0	0
MRO.AK	6.5	20111114	20410301	0	0	0
MRO.GB	6.8	20020701	20320315	0	0	0
MRO.GY	6	20070927	20171001	0	0	0
MRO.GZ	6.6	20070927	20371001	0	0	0
MRX.GC	1.5	20030814	20330604	0	0	0
MS.GBY	6.25	20070828	20170828	0	0	0
MS.GCA	5.75	20070831	20120831	0	0	0
MS.GCD	0	20070905	20130605	0	0	0
MS.GDD	5.25	20071102	20121102	0	0	0
MS.GGO	6.625	20080401	20180401	0	0	0
MS.GLB	1.1	20080626	20150624	0	0	0
MS.HWH	4	20100726	20150724	0	0	0
MS.HWI	5.5	20100726	20200724	0	0	0
MS.OQ	7.25	20020701	20320401	0	0	0
MS.PI	5.3	20030226	20130301	0	0	0
MS.XJ	5.45	20070109	20170109	0	0	0
MS.XK	.54335	20070109	20140109	0	0	0
MS.ZD	5.55	20070427	20170427	0	0	0
MS.ZG	8	20070427	20370427	0	0	0
MSFT.GA	2.95	20090518	20140601	0	0	0
MSFT.GB	4.2	20090518	20190601	0	0	0
MSFT.GC	5.2	20090518	20390601	0	0	0
MSFT.GE	.875	20100927	20130927	0	0	0
MSFT.GF	1.625	20100927	20150925	0	0	0
MSFT.GG	3	20100927	20201001	0	0	0
MSFT.GH	4.5	20100927	20401001	0	0	0
MSFT.GI	2.5	20110208	20160208	0	0	0
MSFT.GJ	4	20110208	20210208	0	0	0
MSFT.GK	5.3	20110208	20410208	0	0	0
MT.AD	5.375	20081107	20130601	0	0	0
MT.AE	6.125	20081107	20180601	0	0	0
MT.AG	10.6	20090520	20190601	0	0	0
MT.AG	10.85	20090520	20190601	0	0	0
MT.AG	10.35	20090520	20190601	0	0	0
MT.AH	9.5	20090520	20150215	0	0	0
MT.AI	7	20091008	20391015	0	0	0
MT.AI	7.25	20091008	20391015	0	0	0
MT.AI	7.5	20091008	20391015	0	0	0
MT.AI	7.75	20091008	20391015	0	0	0
MT.AI	8	20091008	20391015	0	0	0
MT.AJ	5.25	20100805	20200805	0	0	0
MT.AJ	5.5	20100805	20200805	0	0	0
MT.AJ	5.75	20100805	20200805	0	0	0
MT.AJ	6	20100805	20200805	0	0	0
MT.AJ	6.25	20100805	20200805	0	0	0
MT.AK	4.5	20100805	20150805	0	0	0
MT.AK	4.25	20100805	20150805	0	0	0
MT.AL	4.5	20110307	20160301	0	0	0
MT.AL	4.25	20110307	20160301	0	0	0
MT.AM	6.75	20110307	20410301	0	0	0
MT.AM	7	20110307	20410301	0	0	0
MT.AM	7.25	20110307	20410301	0	0	0
MT.AM	7.5	20110307	20410301	0	0	0
MT.AM	7.75	20110307	20410301	0	0	0
MT.AN	5.5	20110307	20210301	0	0	0
MT.AN	5.75	20110307	20210301	0	0	0
MT.AN	6	20110307	20210301	0	0	0
MT.AN	6.25	20110307	20210301	0	0	0
MT.AN	6.5	20110307	20210301	0	0	0
MTG.GC	5.375	20051007	20151101	0	0	0
MTG.GF	5	20100426	20170501	0	0	1
MTH.GH	6.25	20050617	20150315	0	0	0
MTH.GL	7.15	20100630	20200415	0	0	0
MTN.GE	6.75	20040528	20140215	0	1	0
MTW.GC	7.125	20031106	20131101	0	0	0
MTW.GD	9.5	20100208	20180215	0	0	0
MTW.GE	8.5	20101018	20201101	0	0	0
MTZ.GC	7.625	20070629	20170201	0	0	0
MTZ.GD	4	20090605	20140615	0	0	0
MTZ.GG	4	20101215	20140615	0	0	0
MTZ.GH	4.25	20110111	20141215	0	0	0
MU.GC	1.875	20070523	20140601	0	0	0
MU.GD	4.25	20090415	20131015	0	0	0
MU.GE	1.875	20101103	20270601	0	0	0
MUR.GA	7.05	20020701	20290501	0	0	0
MVK.GC	4	20041230	20330615	0	1	0
MWA.AI	8.75	20101118	20200901	0	0	0
MWV.HF	7.375	20090824	20190901	0	0	0
MWY.GB	6	20050919	20250930	0	0	0
MWY.GD	7.125	20060530	20260531	0	0	0
MXIM.AA	3.45	20100617	20130614	0	0	0
MYL.GD	6.375	20060118	20150815	0	0	0
MYL.GG	3.75	20080915	20150915	0	0	0
NABI.GD	2.875	20050419	20250415	0	0	1
NAV.GN	8.25	20091028	20211101	0	0	0
NAVG.GA	7	20060417	20160501	0	0	0
NBL.AD	6	20110218	20410301	0	0	0
NBL.GA	7.25	20020701	20231015	0	0	0
NBL.GB	8	20020701	20270401	0	0	0
NBL.GC	7.25	20020701	20970801	0	0	0
NBL.GE	5.25	20040816	20140415	0	0	0
NBL.GG	8.25	20090227	20190301	0	0	0
NBL.GN	4.15	20111208	20211215	0	0	0
NBR.GI	5.375	20021129	20120815	0	0	0
NBR.GR	6.15	20081009	20180215	0	0	0
