bond_sym_id	gvkey	industry
JPM4124160	2968	Banking
JPM4135538	2968	Banking
JPM4135539	2968	Banking
JPM4135540	2968	Banking
JPM4161049	2968	Banking
JPM4191255	2968	Banking
JPM4203224	2968	Banking
JPM4203225	2968	Banking
JPM4203227	2968	Banking
JPM4231660	2968	Banking
JPM4231682	2968	Banking
JPM4233788	2968	Banking
JPM4233789	2968	Banking
JPM4234071	2968	Banking
JPM4234111	2968	Banking
JPM4235586	2968	Banking
JPM4236689	2968	Banking
JPM4238958	2968	Banking
JPM4238960	2968	Banking
JPM4239273	2968	Banking
JPM4239777	2968	Banking
JPM4240490	2968	Banking
JPM4241865	2968	Banking
JPM4242587	2968	Banking
JPM4246900	2968	Banking
JPM4246902	2968	Banking
JPM4246903	2968	Banking
JPM4249390	2968	Banking
JPM4249391	2968	Banking
JPM4249513	2968	Banking
JPM4249515	2968	Banking
JPM4250072	2968	Banking
JPM4250091	2968	Banking
JPM4252257	2968	Banking
JPM4252263	2968	Banking
JPM4253249	2968	Banking
JPM4254410	2968	Banking
JPM4255432	2968	Banking
JPM4258398	2968	Banking
JPM4258637	2968	Banking
JPM4258639	2968	Banking
JPM4259157	2968	Banking
JPM4259748	2968	Banking
JPM4260166	2968	Banking
JPM4262868	2968	Banking
JPM4263608	2968	Banking
JPM4263651	2968	Banking
JPM4263704	2968	Banking
JPM4263711	2968	Banking
JPM4263724	2968	Banking
JPM4263730	2968	Banking
JPM4266442	2968	Banking
JPM4267658	2968	Banking
JPM4267692	2968	Banking
JPM4268237	2968	Banking
JPM4268816	2968	Banking
JPM4269454	2968	Banking
JPM4269462	2968	Banking
JPM4269463	2968	Banking
JPM4270321	2968	Banking
JPM4273623	2968	Banking
JPM4273999	2968	Banking
JPM4276143	2968	Banking
JPM4278966	2968	Banking
JPM4278967	2968	Banking
JPM4278968	2968	Banking
JPM4278969	2968	Banking
JPM4278970	2968	Banking
JPM4280867	2968	Banking
JPM4281808	2968	Banking
JPM4282850	2968	Banking
JPM4284669	2968	Banking
JPM4288082	2968	Banking
JPM4289573	2968	Banking
JPM4289576	2968	Banking
JPM4289577	2968	Banking
JPM4289578	2968	Banking
JPM4289579	2968	Banking
JPM4291145	2968	Banking
JPM4292068	2968	Banking
JPM4293381	2968	Banking
JPM4295606	2968	Banking
JPM4298769	2968	Banking
JPM4298770	2968	Banking
JPM4298771	2968	Banking
JPM4298772	2968	Banking
JPM4301911	2968	Banking
JPM4302389	2968	Banking
JPM4302391	2968	Banking
JPM4303261	2968	Banking
JPM4303432	2968	Banking
JPM4303862	2968	Banking
JPM4303865	2968	Banking
JPM4306510	2968	Banking
JPM4308433	2968	Banking
JPM4308981	2968	Banking
JPM4309518	2968	Banking
JPM4310460	2968	Banking
JPM4311844	2968	Banking
JPM4314288	2968	Banking
JPM4317347	2968	Banking
JPM4318507	2968	Banking
JPM4319057	2968	Banking
JPM4320923	2968	Banking
JPM4320924	2968	Banking
JPM4320925	2968	Banking
JPM4320926	2968	Banking
JPM4321333	2968	Banking
JPM4321334	2968	Banking
JPM4322688	2968	Banking
JPM4322926	2968	Banking
JPM4322927	2968	Banking
JPM4324655	2968	Banking
JPM4326873	2968	Banking
JPM4332440	2968	Banking
JPM4337322	2968	Banking
JPM4340142	2968	Banking
JPM4340143	2968	Banking
JPM4343393	2968	Banking
JPM4343395	2968	Banking
JPM4343396	2968	Banking
JPM4345463	2968	Banking
JPM4346205	2968	Banking
JPM4346206	2968	Banking
JPM4346207	2968	Banking
JPM4346451	2968	Banking
JPM4349767	2968	Banking
JPM4349768	2968	Banking
JPM4350796	2968	Banking
JPM4351238	2968	Banking
JPM4353645	2968	Banking
JPM4354854	2968	Banking
JPM4354857	2968	Banking
JPM4354860	2968	Banking
JPM4354861	2968	Banking
JPM4355057	2968	Banking
JPM4355058	2968	Banking
JPM4359195	2968	Banking
JPM4363105	2968	Banking
JPM4364199	2968	Banking
JPM4364200	2968	Banking
JPM4367340	2968	Banking
JPM4369642	2968	Banking
JPM4369643	2968	Banking
JPM4369644	2968	Banking
JPM4372701	2968	Banking
JPM4372702	2968	Banking
JPM4372703	2968	Banking
JPM4374474	2968	Banking
JPM4383678	2968	Banking
JPM4415921	2968	Banking
JPM4425813	2968	Banking
JPM4449061	2968	Banking
JRCC.GA	160838	Coal
JRCC.GC	160838	Coal
JRCC.GF	160838	Coal
JRCC.GG	160838	Coal
JRCC3837858	160838	Coal
JRCC4057798	160838	Coal
JUNO.GA	6297	Electrical Equipment
JWN.GA	7922	Retail
JWN.GB	7922	Retail
JWN.GC	7922	Retail
JWN.GD	7922	Retail
JWN.GF	7922	Retail
JWN.GG	7922	Retail
JWN.GH	7922	Retail
JWN4127790	7922	Retail
JWN4463953	7922	Retail
K.AA	6375	Food Products
K.GC	6375	Food Products
K.GD	6375	Food Products
K.GE	6375	Food Products
K.GF	6375	Food Products
K.GG	6375	Food Products
K.GH	6375	Food Products
K.GI	6375	Food Products
K.GJ	6375	Food Products
K.GK	6375	Food Products
K.GL	6375	Food Products
K.GM	6375	Food Products
K.GN	6375	Food Products
K3855817	6375	Food Products
K3855818	6375	Food Products
K3855819	6375	Food Products
K3968264	6375	Food Products
K3968269	6375	Food Products
K4340163	6375	Food Products
K4340165	6375	Food Products
K4424485	6375	Food Products
KALU.AB	24293	Steelworks Etc
KALU3888995	24293	Steelworks Etc
KALU4400187	24293	Steelworks Etc
KAMN.GA	6326	Wholesale
KBH.GF	12689	Construction
KBH.GG	12689	Construction
KBH.GH	12689	Construction
KBH.GJ	12689	Construction
KBH.GK	12689	Construction
KBH.GL	12689	Construction
KBH.GM	12689	Construction
KBH.GN	12689	Construction
KBH.GO	12689	Construction
KBH.GP	12689	Construction
KBH3816087	12689	Construction
KBH3881674	12689	Construction
KBH3958954	12689	Construction
KBH4061249	12689	Construction
KBH4109758	12689	Construction
KBH4212172	12689	Construction
KCAP3837861	176256	Trading
KCAP3913768	176256	Trading
KCG3690251	112366	Trading
KCS.GA	14633	Petroleum and Natural Gas
KCS.GB	14633	Petroleum and Natural Gas
KCS.GD	14633	Petroleum and Natural Gas
KDN.GA	6357	Machinery
KDN.GB	6357	Machinery
KEA.GB	6362	Business Services
KEG.GA	11644	Petroleum and Natural Gas
KEG.GB	11644	Petroleum and Natural Gas
KEG.GC	11644	Petroleum and Natural Gas
KEG.GE	11644	Petroleum and Natural Gas
KEG.GF	11644	Petroleum and Natural Gas
KEG.GH	11644	Petroleum and Natural Gas
KEG.GI	11644	Petroleum and Natural Gas
KEM.GB	25848	Electrical Equipment
KEM.GF	25848	Electrical Equipment
KEP.GC	30874	Utilities
KEP.GD	30874	Utilities
KEP.GE	30874	Utilities
KEP.GF	30874	Utilities
KEP.GG	30874	Utilities
KEP.GH	30874	Utilities
KEY.IC	9783	Banking
KEY.ID	9783	Banking
KEY4401029	9783	Banking
KEYW4145205	185119	Business Services
KFN.GE	161000	Trading
KFN.GF	161000	Trading
KFN.GH	161000	Trading
KFN3674735	161000	Trading
KFN3677359	161000	Trading
KFT.AA	142953	Food Products
KFT.GC	142953	Food Products
KFT.GD	142953	Food Products
KFT.GE	142953	Food Products
KFT.GG	142953	Food Products
KFT.GH	142953	Food Products
KFT.GI	142953	Food Products
KFT.GJ	142953	Food Products
KFT.GK	142953	Food Products
KFT.GL	142953	Food Products
KFT.GM	142953	Food Products
KFT.GN	142953	Food Products
KFT.GO	142953	Food Products
KFT.GP	142953	Food Products
KFT.GQ	142953	Food Products
KFT.GR	142953	Food Products
KFT.GS	142953	Food Products
KFT.GT	142953	Food Products
KFT.GU	142953	Food Products
KFT.GV	142953	Food Products
KFT.GW	142953	Food Products
KFT.GX	142953	Food Products
KFT.GY	142953	Food Products
KFT.GZ	142953	Food Products
KFT3951145	12978	Food Products
KFT3951147	12978	Food Products
KFT3951148	12978	Food Products
KFT3951151	12978	Food Products
KFT3951471	12978	Food Products
KFT3951472	12978	Food Products
KFT3951473	12978	Food Products
KFT3951474	12978	Food Products
KG.GA	112033	Pharmaceutical Products
KG.GC	112033	Pharmaceutical Products
KG.GE	112033	Pharmaceutical Products
KGC.GB	8644	Precious Metals
KGC3871482	8644	Precious Metals
KGC3871483	8644	Precious Metals
KGC3871484	8644	Precious Metals
KGC4204105	8644	Precious Metals
KIM.GE	24731	Trading
KIM.GG	24731	Trading
KIM.GP	24731	Trading
KIM.GQ	24731	Trading
KIM.GU	24731	Trading
KIM.GV	24731	Trading
KIM.GX	24731	Trading
KIM.GZ	24731	Trading
KIM.HB	24731	Trading
KIM.HC	24731	Trading
KIM.HD	24731	Trading
KIM.HE	24731	Trading
KIM.HF	24731	Trading
KIM.HH	24731	Trading
KIM.HI	24731	Trading
KIM.HJ	24731	Trading
KIM.HK	24731	Trading
KIM3878419	24731	Trading
KIM4007028	24731	Trading
KIM4117272	24731	Trading
KIM4225331	24731	Trading
KIM4298401	24731	Trading
KIM4392696	24731	Trading
KIM4422289	24731	Trading
KIM4422290	24731	Trading
KIM4475773	24731	Trading
KKR.AD	161000	Trading
KKR.AE	161000	Trading
KKR.AH	161000	Trading
KKR3831108	161000	Trading
KLAC.GA	6304	Measuring and Control Equipment
KLAC4180346	6304	Measuring and Control Equipment
KLAC4180351	6304	Measuring and Control Equipment
KLAC4180381	6304	Measuring and Control Equipment
KLAC4180384	6304	Measuring and Control Equipment
KLAC4180394	6304	Measuring and Control Equipment
KLIC.GB	6509	Machinery
KLIC.GD	6509	Machinery
KLIC.GF	6509	Machinery
KLIC.GH	6509	Machinery
KLIC.GK	6509	Machinery
KM.GA	6307	Retail
KM.GB	6307	Retail
KM.GC	6307	Retail
KM.GD	6307	Retail
KM.GE	6307	Retail
KM.GF	6307	Retail
KM.GG	6307	Retail
KM.GI	6307	Retail
KM.GJ	6307	Retail
KMB.AA	6435	Business Supplies
KMB.AB	6435	Business Supplies
KMB.GA	6435	Business Supplies
KMB.GB	6435	Business Supplies
KMB.GC	6435	Business Supplies
KMB.GD	6435	Business Supplies
KMB.GE	6435	Business Supplies
KMB.GF	6435	Business Supplies
KMB.GO	6435	Business Supplies
KMB.GQ	6435	Business Supplies
KMB.GS	6435	Business Supplies
KMB.GT	6435	Business Supplies
KMB.GU	6435	Business Supplies
KMB.GV	6435	Business Supplies
KMB.GW	6435	Business Supplies
KMB3817162	6435	Business Supplies
KMB4008575	6435	Business Supplies
KMB4008576	6435	Business Supplies
KMB4008578	6435	Business Supplies
KMB4127380	6435	Business Supplies
KMB4127381	6435	Business Supplies
KMB4216907	6435	Business Supplies
KMB4216969	6435	Business Supplies
KMB4275583	6435	Business Supplies
KMB4275587	6435	Business Supplies
KMB4336674	6435	Business Supplies
KMB4336675	6435	Business Supplies
KMB4388397	6435	Business Supplies
KMB4491505	6435	Business Supplies
KME.GA	138925	Business Services
KMG.GC	6403	Petroleum and Natural Gas
KMG.GD	6403	Petroleum and Natural Gas
KMG.GE	6403	Petroleum and Natural Gas
KMG.GG	6403	Petroleum and Natural Gas
KMG.GH	6403	Petroleum and Natural Gas
KMG.GI	6403	Petroleum and Natural Gas
KMG.GJ	6403	Petroleum and Natural Gas
KMG.GM	6403	Petroleum and Natural Gas
KMG.GN	6403	Petroleum and Natural Gas
KMI.GO	6310	Utilities
KMI.GP	6310	Utilities
KMI3666223	25627	Utilities
KMI3669780	25627	Utilities
KMI3669781	25627	Utilities
KMI3671066	25627	Utilities
KMI3671507	25627	Utilities
KMI3672619	25627	Utilities
KMI3674627	25627	Utilities
KMI3674834	4242	Utilities
KMI3675344	25627	Utilities
KMI3675345	25627	Utilities
KMI3676264	25627	Utilities
KMI3676265	25627	Utilities
KMI3682914	25627	Utilities
KMI3682915	25627	Utilities
KMI3689521	25627	Utilities
KMI3689522	25627	Utilities
KMI3692468	25627	Utilities
KMI3692474	25627	Utilities
KMI3694868	25627	Utilities
KMI3694869	25627	Utilities
KMI3702669	25627	Utilities
KMI3704478	25627	Utilities
KMI3706797	25627	Utilities
KMI3829314	25627	Utilities
KMI3887868	25627	Utilities
KMI3887870	25627	Utilities
KMI3971996	25627	Utilities
KMI3971997	25627	Utilities
KMI4035391	25627	Utilities
KMI4035394	25627	Utilities
KMI4099293	25627	Utilities
KMI4099297	25627	Utilities
KMI4162459	25627	Utilities
KMI4162461	25627	Utilities
KMI4188470	6310	Utilities
KMI4188472	6310	Utilities
KMI4188475	6310	Utilities
KMI4188478	6310	Utilities
KMI4188480	6310	Utilities
KMI4215868	6310	Utilities
KMP.GB	25627	Utilities
KMP.GC	25627	Utilities
KMP.GD	25627	Utilities
KMP.GE	25627	Utilities
KMP.GF	25627	Utilities
KMP.GG	25627	Utilities
KMP.GH	25627	Utilities
KMP.GL	25627	Utilities
KMP.GM	25627	Utilities
KMP.GN	25627	Utilities
KMP.GO	25627	Utilities
KMP.GP	25627	Utilities
KMP.GQ	25627	Utilities
KMP.GR	25627	Utilities
KMP.GS	25627	Utilities
KMP.GT	25627	Utilities
KMP.GY	25627	Utilities
KMP.HC	25627	Utilities
KMP.HD	25627	Utilities
KMP.HE	25627	Utilities
KMP.HF	25627	Utilities
KMP.HG	25627	Utilities
KMP.HN	25627	Utilities
KMP.HO	25627	Utilities
KMP.HP	25627	Utilities
KMP.HQ	25627	Utilities
KMP.HR	25627	Utilities
KMP.HS	25627	Utilities
KMP3829314	25627	Utilities
KMP3887868	25627	Utilities
KMP3887870	25627	Utilities
KMPR4099822	21503	Insurance
KMPR4214563	21503	Insurance
KMT.GA	6386	Machinery
KMT3819060	6386	Machinery
KMT3926284	6386	Machinery
KND.AC	17239	Healthcare
KND4204106	17239	Healthcare
KND4308396	17239	Healthcare
KND4308397	17239	Healthcare
KNDL.GA	65317	Business Services
KNOGO.GA	148476	Communication
KNTC.GC	14555	Pharmaceutical Products
KO.GA	3144	Beer  &&  Liquor
KO.GB	3144	Beer  &&  Liquor
KO.GC	3144	Beer  &&  Liquor
KO.GD	3144	Beer  &&  Liquor
KO.GE	3144	Beer  &&  Liquor
KO.GE.DU	3144	Beer  &&  Liquor
KO.GF	12756	Candy  &&  Soda
KO.GG	12756	Candy  &&  Soda
KO.GH	12756	Candy  &&  Soda
KO.GI	12756	Candy  &&  Soda
KO.GJ	3144	Beer  &&  Liquor
KO.GK	3144	Beer  &&  Liquor
KO.GL	3144	Beer  &&  Liquor
KO.GM	3144	Beer  &&  Liquor
KO.GN	3144	Beer  &&  Liquor
KO.GO	3144	Beer  &&  Liquor
KO.GQ	3144	Beer  &&  Liquor
KO.GR	3144	Beer  &&  Liquor
KO.GS	3144	Beer  &&  Liquor
KO.GT	3144	Beer  &&  Liquor
KO.GU	3144	Beer  &&  Liquor
KO3689314	12756	Candy  &&  Soda
KO3695403	12756	Candy  &&  Soda
KO3695406	12756	Candy  &&  Soda
KO3830397	3144	Beer  &&  Liquor
KO3830398	3144	Beer  &&  Liquor
KO3830402	3144	Beer  &&  Liquor
KO3976543	3144	Beer  &&  Liquor
KO3976545	3144	Beer  &&  Liquor
KO3976546	3144	Beer  &&  Liquor
KO4066187	3144	Beer  &&  Liquor
KO4066189	3144	Beer  &&  Liquor
KO4066194	3144	Beer  &&  Liquor
KO4066196	3144	Beer  &&  Liquor
KO4066198	3144	Beer  &&  Liquor
KO4104267	3144	Beer  &&  Liquor
KO4303881	3144	Beer  &&  Liquor
KO4303882	3144	Beer  &&  Liquor
KO4303885	3144	Beer  &&  Liquor
KO4368381	3144	Beer  &&  Liquor
KO4368383	3144	Beer  &&  Liquor
KO4368385	3144	Beer  &&  Liquor
KO4399369	3144	Beer  &&  Liquor
KO4399370	3144	Beer  &&  Liquor
KO4499432	3144	Beer  &&  Liquor
KO4499433	3144	Beer  &&  Liquor
KOCH3684180	5134	Business Supplies
KOCH3684184	5134	Business Supplies
KOCH3684198	5134	Business Supplies
KOCH3684205	5134	Business Supplies
KOCH3705798	5134	Business Supplies
KODO.AA	107755	Petroleum and Natural Gas
KOF.GA	28844	Candy  &&  Soda
KOF.GB	28844	Candy  &&  Soda
KOF.GC	28844	Candy  &&  Soda
KOF.GD	28844	Candy  &&  Soda
KOG3917378	107755	Petroleum and Natural Gas
KOG4067941	107755	Petroleum and Natural Gas
KOG4068633	107755	Petroleum and Natural Gas
KOMG.GD	13369	Computers
KOS4148843	186276	Petroleum and Natural Gas
KOS4230914	186276	Petroleum and Natural Gas
KPN.GD	61440	Communication
KPN.GE	61440	Communication
KPN.GF	61440	Communication
KR.GA	6502	Retail
KR.GB	6502	Retail
KR.GC	6502	Retail
KR.GD	6502	Retail
KR.GE	6502	Retail
KR.GG	6502	Retail
KR.GH	6502	Retail
KR.GI	6502	Retail
KR.GJ	6502	Retail
KR.GK	6502	Retail
KR.GL	6502	Retail
KR.GM	6502	Retail
KR.GN	6502	Retail
KR.GO	6502	Retail
KR.GP	6502	Retail
KR.JQ	6502	Retail
KR.JR	6502	Retail
KR.JS	6502	Retail
KR.JU	6502	Retail
KR.JV	6502	Retail
KR.JW	6502	Retail
KR.SX	6502	Retail
KR.SY	6502	Retail
KR.SZ	6502	Retail
KR.TA	6502	Retail
KR.TB	6502	Retail
KR.TC	6502	Retail
KR3842775	6502	Retail
KR3842776	6502	Retail
KR4030990	6502	Retail
KR4030994	6502	Retail
KR4081575	6502	Retail
KR4081576	6502	Retail
KR4081579	6502	Retail
KR4081588	6502	Retail
KR4091964	6502	Retail
KR4176183	6502	Retail
KR4326476	6502	Retail
KR4326493	6502	Retail
KR4326494	6502	Retail
KR4408810	6502	Retail
KR4408811	6502	Retail
KR4408812	6502	Retail
KR4445752	6502	Retail
KRAT.AD	126056	Communication
KRB.GB	23592	Banking
KRC.GE	64306	Trading
KRFT3951145	12978	Food Products
KRFT3951147	12978	Food Products
KRFT3951148	12978	Food Products
KRFT3951151	12978	Food Products
KRFT3951471	12978	Food Products
